Frob. norm,Inf. norm,Restrict. sum,Mobty functional,Fractal dim.,Tot. length,group,level
9.873287625356653,2.2014624186885716,0.10926095920081644,6.582055462163646,1.040552222456925,153.99156977852064,A,2
6.851015155639532,1.6281753003181239,0.16781758039058262,10.478312350997859,0.8731198615849617,79.99247517996127,A,2
5.63100754964137,1.7262079989870691,0.27800100501717234,15.456684880551547,0.8367027694555396,74.68096098360215,A,2
6.829957894657014,1.42994159821471,0.18200015493841198,8.255776891922578,0.8693486957499327,80.31318029614447,A,2
6.396304838014105,1.8306823037842457,0.1683002926626521,10.310905287906772,0.8254603578299401,75.80118417584897,A,2
6.181587237405549,1.8306823037842457,0.1976556710012118,14.522996966615539,0.8144894786049885,75.73888337622863,A,2
6.226324969086578,1.7808746023455675,0.18476910983439637,10.03845279044597,0.8020596042295588,76.03725215334876,A,2
6.209766257768056,1.8284506908503868,0.19386027749621698,12.56147811665612,0.8434141890413924,76.09517454597525,A,2
6.283506779000582,1.88772296345536,0.18384657678283028,11.98452197730604,0.8139181134855498,77.03725215334876,A,2
6.4143956034875345,1.8284506908503868,0.17289225050772813,10.445645806812829,0.8139181134855498,77.27332013084855,A,2
6.623385742669503,1.5516515518414764,0.19006577601452807,10.007399670384089,0.8714721585101148,76.73668907360299,A,2
6.625054646868139,1.88772296345536,0.14367014289125038,10.048948298975155,0.808771023815412,75.90553944339086,A,2
5.981336091567685,1.8001677666460916,0.24102001087220892,13.275163502322338,0.8607849855908988,75.62303859097567,A,2
6.4251051586465815,1.8306823037842457,0.15682629117888602,11.861589544324156,0.8260317229493797,75.91702896110193,A,2
6.349953379895408,1.8306823037842457,0.19463708754001577,13.84219178557712,0.8020596042295588,77.45803842534136,A,2
6.678028447814966,1.7808746023455675,0.15102325057082328,10.671427015929085,0.7950206714404187,76.22197044784156,A,2
6.562975532566195,1.6281753003181239,0.166568312905144,9.70043284176317,0.854371951848927,77.33124252347503,A,2
6.3379058335065865,1.9718120380482091,0.15380572269034687,14.035394357327384,0.808771023815412,75.03725215334876,A,2
6.752956865014302,1.7482392415681434,0.1479391608502287,9.607594527698152,0.8257264128329854,78.5645879955089,A,2
6.194187970937745,1.7808746023455675,0.20242955198358298,14.33341740132716,0.8139181134855498,77.03725215334877,A,2
6.480619942623559,1.8306823037842457,0.16380752835145193,11.10457869699363,0.796578428466208,75.97932976072228,A,2
6.498777987006832,1.3592422012250132,0.21573417126216138,9.73525054902885,0.8260317229493797,82.11489267483374,A,2
7.651945538513669,1.747447889463938,0.09870059984489499,6.832655896801052,0.8899646561372706,91.0012421922064,A,2
5.981627152334779,1.539543864647136,0.24098448077773438,13.733224799512495,0.8428242301069336,76.87225198771444,A,2
6.363817540952583,1.539543864647136,0.19898168811230868,10.860082598866603,0.837274134574979,79.28646555008754,A,2
6.695685433002421,1.747447889463938,0.1623935204710376,11.504160988842584,0.8196186892074079,78.62961130059517,A,2
6.768107255831453,1.4726587847997088,0.20974644819121557,10.478991061924182,0.887661676073213,83.99247517996127,A,2
6.702192086587795,1.3114920152572687,0.20743189610378462,9.8135822270138,0.8578009740079388,85.93674708996043,A,2
5.927568371490416,1.4257474320624217,0.218866769398558,11.40302032062245,0.7702820233828266,77.78531625114405,A,2
6.104139155573114,1.4271718658499915,0.22587579260373253,11.848272433618519,0.7950206714404187,76.08860183635575,B,2
5.969036413061584,1.9020306094993906,0.23715569588866203,14.562561174965342,0.847660532263074,75.39354332309536,B,2
6.44810090606591,1.747447889463938,0.16828018309530474,10.471875930815633,0.8260317229493797,76.67166576851672,B,2
6.297646655280971,1.7808746023455675,0.18191292511951138,12.68875450390033,0.8254603578299401,76.33781523309455,B,2
7.166587190780376,1.8641406707500436,0.1135506654972573,5.199990859560574,0.8366841756405192,82.3416654372481,B,2
6.54728280441675,1.7381415887184843,0.17529430384755393,11.602855248384039,0.8139181134855498,76.92360167072144,B,2
6.385972041483646,1.8306823037842457,0.16239670656839833,12.243150211046647,0.847660532263074,76.27332013084855,B,2
5.790271839114662,1.3374641913172847,0.26869094534922366,13.34545282414518,0.8254603578299401,75.39354332309537,B,2
5.7797277730408725,1.3412152002912177,0.2699108937530665,13.158390174643118,0.8184214250408004,76.27332013084855,B,2
6.410535388748832,1.8001677666460916,0.18674876056495435,9.539822927849483,0.8428242301069336,76.92360167072144,B,2
6.442408798555561,1.8306823037842457,0.16906075934106973,11.723369379593652,0.8184214250408004,77.15966964822123,B,2
6.598012481966288,1.3799597993131065,0.18137090186138188,7.689002337875391,0.8139181134855498,79.68753369322162,B,2
6.242230006815259,1.8306823037842457,0.18256563386424265,12.932594086855499,0.8020596042295588,75.21539773822205,B,2
6.028752295584747,1.44629093268759,0.24050488264248296,11.99253628278806,0.8607849855908988,76.62961130059516,B,2
5.778778849401985,1.4384407198138738,0.2653271175048054,14.32342015017439,0.854371951848927,76.03067944372926,B,2
6.3498337404065195,1.8306823037842457,0.18165908484001722,12.962686319438394,0.8482318973825129,77.45146571572187,B,2
6.551177197851415,1.7808746023455675,0.1540257428523226,10.292774998836007,0.8321717774157937,77.15309693860172,B,2
6.2654308929711195,1.747447889463938,0.19938248157468516,12.956197671905006,0.8260317229493797,75.33124252347503,B,2
5.94616296747464,1.414605194435212,0.25039488469999843,14.021727057013365,0.8367027694555396,77.03725215334875,B,2
7.270886355941982,1.8386433059525502,0.09934485004474872,4.511066519314595,0.7759333407194655,84.40684867023926,B,2
6.1722835963718,1.8284506908503868,0.1989049751274593,14.08772419783556,0.8139181134855498,75.03725215334876,B,2
6.506351282192958,1.539543864647136,0.198714485834648,10.22695778215687,0.854371951848927,79.27502274135506,B,2
6.306710155424511,1.7808746023455675,0.1661562445594543,10.637788845632572,0.8144840012073864,77.05039757258776,B,2
7.741550054220988,1.9084247345013692,0.07297194192894531,3.2819433333255237,0.8532495080827021,85.8827216104661,B,2
7.166587190780376,1.8641406707500436,0.1135506654972573,5.199990859560574,0.8366841756405192,82.3416654372481,B,2
6.533913322502977,1.7808746023455675,0.14895999130200818,9.777410273558397,0.8139181134855498,76.85910656847545,B,2
5.692235905390107,1.30147349761803,0.2754570704403503,15.639677597113996,0.8020596042295588,74.68096098360215,B,2
6.382786493096464,1.8001677666460916,0.1903712151970612,11.858545625058483,0.847660532263074,76.98590247034176,B,2
6.5016316345245,1.747447889463938,0.18125128594716933,11.695295716291698,0.808621858699362,78.51596081796784,B,2
6.337358922292787,1.8001677666460916,0.21919079618681764,13.133748296937576,0.8607849855908988,77.3290482208494,B,2
6.337177856811484,1.7808746023455675,0.17648390561853114,12.609952469313951,0.8068791806964091,75.03725215334877,B,2
5.7477151823335,1.8001677666460916,0.26416784050562125,15.663002496981365,0.7876206132960409,74.68096098360213,C,2
6.9949211912570375,1.4335026826836332,0.19896421901460837,11.997535236481557,0.830271141898548,82.64275671983415,C,2
6.506864530559511,1.7808746023455675,0.16018145198631062,11.155425577618317,0.8482318973825129,77.10174725559474,C,2
6.189131832561423,1.5573018058655017,0.18989988516601689,9.946997933434988,0.8080764448630178,78.70072582143924,C,2
5.705192013005085,1.3179652754696674,0.27395027143377176,13.661060184829324,0.8254603578299401,74.85910656847544,C,2
9.697141615557467,3.2255307784750964,0.06790801265804734,2.469555274598515,1.0477695033333012,148.89635872182424,A,6
5.983606774971113,1.848253629132251,0.12463483027138991,4.6641491883267525,0.7394033895367784,60.03725215334875,A,6
6.506590584255939,2.0189420674131586,0.06613819870472264,1.176854958982792,0.7756389527328699,63.74545608584813,A,6
6.373366050646676,1.3211185929839957,0.121317141534027,1.0128212150925096,0.8106562940444882,66.03725215334876,A,6
9.292144134335091,2.3650306163325254,0.04822035281375647,2.4503581756120054,0.9784634845557522,135.99414127974663,A,6
6.491950622082192,1.848253629132251,0.08753536933534263,1.5137305232602043,0.830320994894478,75.00279379847298,A,6
10.76467071582519,2.605249604181371,0.034908506203186675,1.507890313178376,1.0222392421336453,158.6177080735626,A,6
6.4923340649001675,1.276577074948019,0.1132625469736566,2.7340306000104793,0.8258566033889936,66.62303859097565,A,6
6.8401436160024005,1.5509413806916812,0.09842347530957492,2.0883840519898205,0.8222881134304199,73.40011603271486,A,6
6.370231590474374,1.4616103618640675,0.12174208088783509,3.1991442132357233,0.7615498273886665,68.51596081796782,A,6
9.671223403082614,2.2276863208896858,0.0641789411437527,3.1320533460037825,0.9941231050303054,139.43079547644416,A,6
5.969675039669727,1.1892108425691013,0.14403007023812112,3.9269003199841728,0.7579315937580016,59.15747534559558,A,6
6.171266772328058,1.5509413806916812,0.11557061098248639,4.021452232119892,0.7825753832883116,69.1503744331358,A,6
6.174771010191784,1.5509413806916812,0.1150675475747597,4.278849901886864,0.7093889110409773,63.61646588135617,A,6
5.929959710972433,1.5509413806916812,0.14118076126164178,5.324397491852504,0.7579315937580016,57.67876668097651,A,6
6.085263772698203,1.5509413806916812,0.13628603336842088,5.15889599702852,0.7765534746362981,60.801184175848974,A,6
9.474680807286052,2.0886061461572214,0.06030062729996827,1.14155790889657,1.0451211111832328,142.33905742530095,A,6
6.074489607031848,1.7188829330637316,0.12052597778328851,3.8329854575899613,0.7661778097771991,58.32904822084939,A,6
5.8934085666128775,1.262575587051485,0.137699287642782,3.7640367671055035,0.7765534746362979,62.266747421229056,A,6
6.497293274891102,1.4328062110142497,0.12049781856927576,2.717255567046405,0.8155872325424108,71.8099511880941,A,6
6.088460347276254,1.292657802872785,0.1358438263565784,2.286879469843116,0.73009244909763,62.39354332309537,A,6
5.898530145030007,1.3784026095416133,0.13696278351105431,5.54770054950624,0.7100136671285452,57.14432992635659,A,6
5.878326969093298,1.2255880052648647,0.14843902576386409,3.9175943883086974,0.7491853096329678,59.38697061347588,A,6
5.8540491240933745,1.2785037102035364,0.1518299401480448,3.959964902624708,0.7673927367136734,58.55854348872968,A,6
7.664524168476563,2.104324437746791,0.08675904146594493,2.4166288845586568,0.8591989767615126,93.3416654372481,A,6
6.995936404636909,1.3066211395761402,0.10073163583645624,1.6286603987743686,0.830320994894478,77.69410640284114,A,6
5.964534597152121,1.5623676630486618,0.1274138190135311,4.254459655508636,0.7661778097771991,57.794611466229476,A,6
6.420499402298553,1.8704576235621768,0.09778659494242349,2.0379068471720863,0.8410239330776025,66.15747534559559,A,6
6.121370503613429,1.5509413806916812,0.12270266601425169,4.92725232907457,0.7854322985079887,61.85910656847544,A,6
9.019986522737105,2.107948801098754,0.05096146617279573,1.944428925426108,0.9287712379549456,116.422028464199,A,6
6.191208814566043,1.5888827423077656,0.1127039480717899,4.198144258349763,0.7537495761885389,68.52915294618543,A,6
6.205553101615162,1.2948896476737313,0.12794129803076257,3.7939059733574827,0.7854423175714386,67.69410640284114,B,6
6.157291838693854,1.4328062110142497,0.13457070369875818,4.829873426798347,0.7825753832883116,63.807756885468464,B,6
8.141937199579655,2.3206226274726744,0.08603016728267096,2.4370475662245994,0.8922305647995202,105.67771027529592,B,6
8.432683564646533,2.0690918108463845,0.07086658453424949,3.1664510347829826,0.9431053549400067,105.54225165644583,B,6
5.8934085666128775,1.262575587051485,0.137699287642782,3.7640367671055035,0.7765534746362979,62.266747421229056,B,6
6.02172988653982,1.5509413806916812,0.12812351539627737,3.173627470936869,0.7739780609773262,61.53338034893933,B,6
6.159535966800082,1.383209659882113,0.1259513953798905,5.75435890969448,0.7780422594270608,66.10831996521424,B,6
6.739168474604573,1.5509413806916812,0.1039922979473536,5.292726876241935,0.8155766938445652,72.27332013084855,B,6
6.170665536890419,1.383209659882113,0.12439196535871659,5.405395989734166,0.7933479904087659,67.34438794271402,B,6
6.255433521046383,1.4616103618640675,0.12103508426114916,3.4088559669685217,0.7854423175714386,67.92360167072144,B,6
6.189993210000419,1.5509413806916812,0.12167716113503269,5.556326683332883,0.7615498273886665,65.51596081796785,B,6
6.596900388905444,1.8704576235621768,0.07227234865103739,0.3131171181476232,0.7584962500721155,69.33781523309453,B,6
6.046202048628725,1.8802624802090684,0.10583808633615016,3.455470974092007,0.7394033895367783,60.26674742122904,B,6
5.877638973483805,1.4780153749308513,0.14853531210855286,3.8030391180103367,0.7756389527328702,61.79461146622947,B,6
6.075519531472227,1.7188829330637316,0.12037700645754362,5.330757963440304,0.7673927367136734,60.15747534559558,B,6
6.063057652401757,1.5623676630486618,0.12217783361174621,2.8521537020352667,0.7847996906554955,59.67876668097651,B,6
6.080423407678286,1.5509413806916812,0.1285122942220018,5.9117286825740845,0.7765534746362979,60.9148346584763,B,6
6.025740561342443,1.848253629132251,0.11846410740398344,4.469474316925138,0.7529360830102889,65.74545608584813,B,6
5.9763928179217665,1.6052496041813706,0.11632918757034126,4.490908538893146,0.7292781749227849,58.55854348872968,B,6
6.461186707316483,1.7188829330637316,0.10932630269075495,5.547062749976161,0.8147204924942231,67.80775688546846,B,6
5.843384014901339,1.2255880052648647,0.15331511159678185,4.763396383470913,0.7481496736618126,57.972757051102775,B,6
6.110486744434679,1.1957537721992255,0.1327904302934347,3.5952674257375485,0.9006326078524937,59.38697061347588,B,6
6.17252933064346,1.5509413806916812,0.12413054297818618,4.087576120218268,0.793678514527186,62.24868519389849,B,6
7.079666218247842,1.5623676630486618,0.08242529961050457,1.5250949996856917,0.828701147172391,82.43287528555099,B,6
5.8934085666128775,1.262575587051485,0.137699287642782,3.7640367671055035,0.7765534746362979,62.266747421229056,B,6
6.32960605846267,1.7188829330637316,0.10181469618644141,3.7341329324218258,0.8076815597050834,67.85910656847545,B,6
6.623259600803356,1.4328062110142497,0.1191768468637288,2.4728020759733353,0.8378159359782107,73.70067911246063,B,6
6.460916562890081,1.262575587051485,0.11750170090736255,2.9644448693784895,0.8155766938445654,71.65594884805174,B,6
6.162941638438598,1.6202430231005474,0.10763995810635645,6.971041143091714,0.7394033895367783,58.801184175848974,B,6
7.055422075898309,1.9840337256547698,0.06122181814373499,0.7675780138071651,0.7843528534611091,74.33781523309455,B,6
6.103283673764654,1.5509413806916812,0.1337901649692276,3.5479717176553787,0.7579315937580016,60.55854348872969,B,6
5.870392279485058,1.5888827423077656,0.12259103339354374,3.995689780260721,0.7362570079384708,66.12306369969839,C,6
6.794979558677608,1.8807965969135685,0.09658685212634927,4.156483853753763,0.8184565452446156,64.8634849754693,C,6
6.244311458302513,1.8802624802090684,0.10502535501681536,3.3164241704888493,0.7765534746362981,61.33562093046889,C,6
6.096480433962055,1.9006733685596018,0.08790426202630769,0.33386274096257945,0.7481496736618123,61.478180461778784,C,6
6.365218338320639,1.5509413806916812,0.11421306114392206,5.092513051766135,0.7854423175714386,68.93017438034093,C,6
8.303108429846883,2.04184771145328,0.10843516963520487,1.791089077291404,1.014684138832927,112.10079514517552,A,8
9.860272183827227,2.151655768825142,0.09022454027727177,3.4358856727357643,0.9792212012688658,149.01343550102624,A,8
19.27831972152143,3.98415946002953,0.025726950515215785,0.34472941069690327,1.1944144263698473,457.0184407805729,A,8
10.619073739434945,2.3762708289390426,0.06326297238264411,-0.9152451761225668,1.082178505233203,187.516250899755,A,8
9.875638556144825,2.2185614849187933,0.07731836218945094,2.178101420847635,1.0067103439085363,153.35220284453993,A,8
13.1434604598146,2.324509597131407,0.021167091160251308,0.7216523248628977,1.133223049381419,290.62836699130696,A,8
12.000685235859306,2.2840329044505383,0.04046281969793703,0.017735592106070588,1.0302235753516351,228.67687265839547,A,8
9.083126052575393,2.1542501581944733,0.09006080170208083,2.62739216655675,0.9720784373711984,133.26964551496343,A,8
12.9150663674283,2.268867327568024,0.04739392760566191,2.0987150260463183,1.2171707303948336,223.33591101225608,A,8
11.842047100938435,2.485171904661464,0.05013610425443372,1.7752269492162107,1.130458619811384,213.30866806335885,A,8
9.521989904025583,2.073402235815229,0.045685188411910896,2.375777075268407,1.03878490508349,145.08984402856217,A,8
10.110123143744573,2.099936722210504,0.06357695604806016,3.0310670751540365,0.9945557959869211,164.17405725966668,A,8
12.642942421018878,3.0132039654081417,0.051328012610088826,-0.5888752882878282,1.1460652888940013,271.5125654065657,A,8
8.21261923904186,1.6065808901075722,0.09207602455862317,2.832827998317208,0.976020015101219,117.89635872182423,A,8
8.422421276125391,1.5610419742670325,0.10085741404766926,3.685725070510557,1.0602884408718412,110.2636010081842,A,8
8.561722637214304,1.541953174435773,0.08607044927230542,4.034002340354539,1.0325827436017747,124.04506705517467,A,8
10.877523477395751,2.186711664205864,0.07213018999561922,1.8391517105947741,1.0826299474498757,186.50967819013553,A,8
9.622698363406796,2.146087323349504,0.07409582321711462,3.6486801260242987,0.9647929148085522,140.60141624127874,A,8
8.804990472730639,2.1952752583843074,0.08063398318618736,3.9304528725678622,0.9720671786825552,134.3882128056823,A,8
12.232359557951957,3.1797089221683192,0.058689673472998076,2.2236988609402903,1.0929483931972601,236.33757711204146,A,8
12.168901785323982,3.036321451170639,0.03906363220251188,0.2572015348860029,1.1128025059702644,224.0032815934787,A,8
8.45359768853424,2.0959080362792664,0.08725033667029027,2.682957842185874,0.9332822735990661,123.59489024063782,A,8
16.844491231740385,3.1680658089010754,0.0453020588339801,1.4473418927994648,1.2678365684692863,373.8640651390437,A,8
9.710252553982661,2.2248470786753853,0.08469219875252358,2.0056832739288084,0.9559568289922741,158.3096201737781,A,8
12.604666384320433,3.479308162834845,0.044501543594561946,0.4279075122692639,1.0929642639029669,236.65243894313082,A,8
9.195648979639676,2.514216410040076,0.06468767552476722,2.519692902448651,0.9688492567046366,130.84500903881724,A,8
8.515590762675487,2.118034170006328,0.08050692540251705,1.9781456565676172,0.9131293943795457,112.61551377093694,A,8
11.080579352630796,2.1112634465302684,0.05153150236515045,1.2066762161622233,1.0690474533972165,220.02991311983587,A,8
17.223889973096828,2.7138578358995993,0.025909190671371644,1.0460261690267432,1.1665258206193407,415.49682285268375,A,8
10.819379316980836,2.100232018561485,0.029980331604461535,1.3791835709337221,0.9562875869819705,171.68877588542807,A,8
10.771543469928572,2.2405610630668638,0.05710657591705637,2.4805071722254737,1.0750819281778539,175.05163976479417,A,8
9.508228334145018,1.718477114532799,0.061410317610097805,2.199642255934389,1.0242806849249853,137.96742653368972,B,8
8.96700661162381,1.3813963298882093,0.1014519501481067,2.875142495843451,0.9692323267443979,118.74230967280326,B,8
11.477786577059645,2.233600506222316,0.06410762829239944,2.293872873168535,1.0732167425663386,175.86815346425033,B,8
11.14005649453175,2.2022569078253533,0.06333398395073776,1.5164809605936038,1.0819220762787096,190.4746203394124,B,8
8.12901364987649,2.2273360050622233,0.09023266305748905,1.240186389891539,0.922590753207415,107.32371770343632,B,8
8.933055898324303,2.1097447795823667,0.08203953285959846,3.3495599168019914,0.9765065906184006,127.65232094114519,B,8
9.97599492863257,2.108521408985446,0.07200875733358332,2.4433417805453,1.0038538718701209,149.89321230877937,B,8
10.30887228232113,2.171060957603881,0.05714963690601742,2.1158719414955893,1.044296076939283,150.107367854795,B,8
10.457162151675265,2.209871335161358,0.05141283391985554,2.642847887419458,1.073216742566338,175.53034842941327,B,8
11.4288069069162,2.329149968361105,0.05877406815921897,1.6495124166500905,1.117269243783395,215.0993615408946,B,8
9.763680671868123,2.361358363214512,0.06309359474230486,2.6905851703315693,1.1166543009995489,153.75984369729355,B,8
10.691177697208527,2.1908669057160934,0.0641182351498689,0.23423090974562544,1.0491061534208677,167.9871446625482,B,8
10.595440343128002,2.236279265977642,0.08213173478630009,1.9546600259310714,1.126421578964208,172.2714159100101,B,8
8.912340816887088,2.514216410040076,0.08888947479434718,2.3440338418456315,0.9765065906184006,129.42422276682464,B,8
14.589905372169326,3.927125079097237,0.049296327544587404,1.2301306405612875,1.1521719915553263,286.58417229857565,B,8
11.353778370891629,2.505041130563172,0.04539583248070972,1.9459064871263503,1.048852399536967,165.4324513779721,B,8
10.91450902691923,2.1197004851297194,0.05191320223650679,2.1984105867304264,1.0316469696195791,199.24683788029603,B,8
13.215094396638795,3.2976376291921543,0.04402013039490554,1.060974771030784,1.1913472244983696,277.2256970244608,B,8
13.086999552538963,2.184496941573508,0.05452276774108102,2.029251434497371,1.068380842957354,232.06383307361398,B,8
10.096016275373032,2.1342543767137734,0.07653938289089102,1.6819533211637658,1.1013242002501349,142.99809577916153,B,8
